STA_ID,LONG,LAT,SEASON,Date,THG_Fish,AFDW_Floc,AFDW_Soil,Alk_Phos_SW,Bulk_Dens_Floc,Bulk_Dens_Soil,CHLA_SW,CL_SW,COND,DO,Floc_Depth_ft,H2S_PW,MEHG_epi_peri,MEHG_Floc,MEHG_Peri_AVG,MEHG_soil,MEHG_soil_peri,MEHG_SW,NH4_SW,NO2_SW,NO3_SW,PH_soil,PH_SW,REDOX_PW,REDOX_SW,SO4_soil,SO4_SW,Soil_Thickness_FT,Sol_Reac_Phos_PW,Sol_Reac_Phos_SW,TEMP,THG_epi_peri,THG_floc,THG_peri_AVG,THG_peri_soil,THG_soil,THG_SW,TOC_SW,Tot_Carbon_Soil_%,Tot_Nitrogen_Soil_%,Tot_Nitrogen_SW,Tot_Phos_floc,Tot_Phos_soil,Tot_Phos_SW,TURB,Wat_Depth_ft
M410,-80.606225,26.183956,W,9/21/1996,173.730000,,76.110000,1.170000,,0.140000,,,558.000000,5.470000,,,1.030000,,1.030000,0.560000,,0.304000,,,,,7.280000,-60.000000,151.000000,330.000000,14.000000,1.200000,,,29.940000,195.900000,,195.900000,,120.000000,0.810000,25.720000,,1.370000,,,490.860000,4.650000,0.490000,1.300000
M398,-80.772974,26.290418,W,9/21/1996,455.180000,,17.240000,1.010000,,0.540000,,,421.000000,2.960000,,,,,,0.150000,,0.420000,,,,,7.010000,129.000000,137.000000,370.000000,3.400000,0.800000,,,26.890000,,,,,32.000000,2.620000,24.090000,,1.270000,,,112.290000,15.910000,1.000000,1.000000
M402,-80.583659,26.23843,W,9/21/1996,157.190000,,61.500000,0.290000,,0.220000,,,522.000000,3.160000,,,,,,0.400000,,0.179000,,,,,7.190000,-80.000000,167.000000,1200.000000,8.600000,0.500000,,,27.950000,,,,,45.000000,1.090000,24.380000,,1.360000,,,594.340000,8.780000,0.400000,1.800000
M408,-80.824446,26.203106,W,9/21/1996,,,29.450000,0.650000,,0.570000,,,318.000000,3.220000,,,,,,0.110000,,0.311000,,,,,6.880000,126.700000,132.000000,8.100000,2.000000,0.800000,,,28.390000,,,,,46.000000,1.850000,20.210000,,1.170000,,,284.570000,6.200000,0.520000,1.000000
M411,-80.751437,26.170045,W,9/21/1996,181.800000,,16.930000,4.380000,,0.490000,,,335.000000,7.610000,,,2.760000,,2.760000,0.080000,,0.391000,,,,,7.350000,115.500000,122.000000,7.100000,2.400000,0.400000,,,30.790000,300.620000,,300.620000,,49.000000,1.620000,16.340000,,1.150000,,,97.180000,4.240000,2.500000,1.500000
M406,-80.526708,26.208276,W,9/21/1996,329.360000,,86.420000,0.690000,,0.170000,,,408.000000,4.460000,,,3.210000,,3.210000,0.470000,,0.229000,,,,,7.110000,-83.000000,166.000000,19.000000,4.800000,1.400000,,,29.660000,247.560000,,247.560000,,90.000000,1.970000,20.750000,,0.780000,,,380.920000,6.200000,0.420000,1.500000
M407,-80.469028,26.206083,W,9/21/1996,17.500000,,75.620000,0.260000,,0.150000,,,605.000000,3.770000,,,,,,0.300000,,0.077000,,,,,7.190000,-84.000000,107.000000,110.000000,16.000000,2.600000,,,28.710000,246.820000,,246.820000,,120.000000,1.630000,22.300000,,1.230000,,,434.990000,8.160000,0.610000,1.200000
M386,-80.295622,26.402648,W,9/21/1996,40.850000,,96.010000,4.320000,,0.090000,,,41.200000,7.220000,,,,,,0.640000,,0.079000,,,,,5.810000,22.700000,195.000000,12.000000,2.000000,7.400000,,,28.960000,,,,,160.000000,3.260000,24.130000,,0.980000,,,360.510000,11.570000,1.120000,1.900000
M413,-80.830653,26.136496,W,9/21/1996,,,49.880000,0.610000,,0.220000,,,260.000000,2.230000,,,,,,1.850000,,0.173000,,,,,6.710000,96.500000,105.000000,8.500000,2.000000,2.700000,,,28.670000,,,,,180.000000,1.660000,17.800000,,1.170000,,,517.740000,5.580000,0.750000,0.400000
M418,-80.788592,26.088053,W,9/21/1996,208.510000,,79.510000,1.880000,,0.120000,,,405.000000,1.950000,,,2.390000,,2.390000,0.280000,,0.719000,,,,,6.910000,118.700000,57.000000,34.000000,2.000000,1.300000,,,29.280000,200.530000,,200.530000,,130.000000,1.820000,16.390000,,1.420000,,,317.460000,5.740000,1.550000,1.500000
M379,-80.43457,26.468389,W,9/22/1996,28.180000,,90.290000,0.790000,,0.070000,,,731.000000,2.190000,,,,,,,,0.745000,,,,,7.390000,8.700000,-182.000000,1300.000000,20.000000,8.000000,,,26.990000,,,,,94.000000,3.120000,31.470000,,1.630000,,,636.780000,32.340000,1.550000,2.300000
M378,-80.396649,26.522578,W,9/22/1996,142.110000,,94.200000,4.920000,,0.050000,,,58.100000,3.250000,,,,,,0.670000,,0.394000,,,,,6.200000,123.400000,161.000000,21.000000,2.000000,9.800000,,,27.620000,,,,,180.000000,5.120000,14.050000,,1.050000,,,265.850000,8.890000,7.700000,1.400000
M375,-80.370871,26.575972,W,9/22/1996,179.800000,,94.170000,6.190000,,0.050000,,,75.500000,6.040000,,,,,,1.890000,,0.579000,,,,,6.540000,137.700000,145.000000,200.000000,2.000000,11.900000,,,28.850000,,,,,200.000000,6.300000,12.600000,,1.370000,,,260.840000,10.850000,19.050000,1.000000
M400,-80.419519,26.258704,W,9/22/1996,283.750000,,89.020000,2.540000,,0.140000,,,714.000000,4.460000,,,8.890000,,5.215000,0.290000,1.540000,0.855000,,,,,7.420000,50.500000,-59.000000,1700.000000,30.000000,6.200000,,,28.220000,70.680000,,247.535000,424.390000,240.000000,3.670000,36.320000,,1.960000,,,393.820000,12.810000,1.260000,1.500000
M374,-80.316948,26.607611,W,9/22/1996,85.350000,,93.040000,1.690000,,0.090000,,,137.900000,6.100000,,,,,,,,0.454000,,,,,6.900000,133.500000,153.000000,1900.000000,2.600000,6.300000,,,29.600000,,,,,110.000000,3.400000,14.280000,,0.990000,,,257.770000,9.920000,1.150000,2.700000
M376,-80.25052,26.557258,W,9/22/1996,42.280000,,53.400000,0.980000,,0.120000,,,274.000000,4.190000,,,,,,0.110000,,0.667000,,,,,6.920000,97.300000,110.000000,12.000000,4.600000,2.200000,,,27.640000,,,,,100.000000,3.340000,19.290000,,1.340000,,,256.820000,16.640000,1.260000,1.800000
M388,-80.442645,26.38748,W,9/22/1996,231.740000,,87.200000,0.160000,,0.150000,,,841.000000,4.970000,,,,,,0.320000,,0.275000,,,,,7.830000,145.000000,142.000000,18.000000,39.000000,5.700000,,,28.060000,,,,,180.000000,1.990000,29.280000,,1.500000,,,376.170000,21.600000,2.770000,0.900000
M391,-80.391933,26.344429,W,9/22/1996,19.700000,,82.710000,0.090000,,0.080000,,,485.000000,1.540000,,,,,,,,0.196000,,,,,7.580000,-30.000000,75.000000,100.000000,20.000000,4.700000,,,30.100000,,,,,160.000000,3.240000,35.260000,,1.760000,,,1241.210000,46.810000,2.270000,0.800000
M377,-80.320916,26.531338,W,9/22/1996,152.490000,,94.720000,5.910000,,0.050000,,,68.000000,7.220000,,,3.950000,,3.950000,6.590000,,0.401000,,,,,6.120000,178.000000,136.000000,21.000000,2.000000,8.800000,,,31.420000,535.100000,,535.100000,,160.000000,4.650000,17.580000,,1.190000,,,283.820000,10.440000,9.860000,1.200000
M389,-80.334798,26.351379,W,9/22/1996,95.140000,,89.530000,0.120000,,0.070000,,,778.000000,1.210000,,,,,,,,0.249000,,,,,7.090000,-3.000000,-165.000000,3100.000000,23.000000,5.100000,,,28.380000,,,,,130.000000,6.990000,42.800000,,1.510000,,,1272.210000,132.470000,9.910000,1.600000
M380,-80.272306,26.466889,W,9/22/1996,138.410000,,95.400000,5.520000,,0.050000,,,61.300000,7.390000,,,,,,1.850000,,0.357000,,,,,6.390000,174.500000,111.000000,20.000000,2.000000,8.500000,,,30.070000,,,,,130.000000,4.710000,21.690000,,1.200000,,,248.090000,7.650000,4.700000,2.000000
M383,-80.235254,26.418586,W,9/22/1996,4.960000,,87.370000,0.170000,,0.110000,,,991.000000,2.810000,,,,,,,,0.144000,,,,,7.240000,-29.000000,59.000000,1500.000000,54.000000,3.000000,,,29.120000,170.090000,,170.090000,,200.000000,0.580000,44.530000,,2.140000,,,454.890000,64.890000,2.700000,2.700000
M381,-80.34714,26.452301,W,9/22/1996,89.030000,,95.150000,5.300000,,0.050000,,,60.000000,8.770000,,,,,,1.130000,,0.192000,,,,,6.490000,193.500000,105.000000,21.000000,2.000000,8.800000,,,30.910000,,,,,170.000000,3.710000,19.750000,,1.050000,,,270.260000,7.650000,1.120000,2.000000
M385,-80.365712,26.408527,W,9/22/1996,241.930000,,93.500000,2.060000,,0.050000,,,362.000000,5.850000,,,,,,0.110000,,1.230000,,,,,7.080000,114.300000,87.000000,22.000000,5.600000,7.400000,,,28.970000,,,,,140.000000,2.930000,22.620000,,1.360000,,,412.100000,10.020000,0.930000,2.500000
M412,-80.399473,26.146226,W,9/23/1996,385.320000,,74.930000,2.370000,,0.170000,,,609.000000,1.670000,,,5.800000,,5.800000,0.690000,,0.493000,,,,,7.270000,59.700000,160.000000,770.000000,9.700000,1.800000,,,27.400000,303.170000,,303.170000,,190.000000,3.030000,23.900000,,0.970000,,,231.600000,3.410000,0.760000,3.700000
M405,-80.367461,26.212703,W,9/23/1996,69.600000,,79.880000,2.450000,,0.100000,,,768.000000,4.250000,,,0.920000,,0.920000,0.190000,,1.250000,,,,,7.070000,-1.000000,-64.000000,360.000000,33.000000,3.800000,,,26.970000,156.570000,,156.570000,,150.000000,4.470000,33.320000,,1.950000,,,321.440000,13.430000,2.970000,1.200000
M401,-80.306715,26.24499,W,9/23/1996,142.540000,,87.150000,0.910000,,0.140000,,,508.000000,2.260000,,,,,,0.150000,,0.390000,,,,,7.060000,-12.000000,60.000000,170.000000,16.000000,2.500000,,,27.890000,,,,,160.000000,2.270000,24.000000,,1.360000,,,334.500000,9.510000,0.550000,2.300000
M397,-80.350697,26.294053,W,9/23/1996,80.250000,,87.750000,1.070000,,0.090000,,,650.000000,4.720000,,,0.910000,,0.910000,,,0.940000,,,,,7.120000,-8.000000,-22.000000,100.000000,21.000000,3.600000,,,26.590000,190.680000,,190.680000,,180.000000,4.160000,30.120000,,0.970000,,,318.110000,15.600000,4.940000,1.200000
M399,-80.500483,26.262181,W,9/23/1996,228.870000,,85.880000,0.750000,,0.130000,,,,7.770000,,,,,,1.390000,,0.316000,,,,,7.860000,40.300000,165.000000,79.000000,9.100000,2.900000,,,27.180000,,,,,180.000000,2.410000,18.420000,,1.060000,,,498.760000,16.020000,0.700000,0.700000
M393,-80.495831,26.33126,W,9/23/1996,137.530000,,89.180000,0.660000,,0.120000,,,654.000000,5.550000,,,1.540000,,1.540000,0.360000,,0.429000,,,,,6.880000,-20.000000,153.000000,73.000000,24.000000,3.500000,,,27.950000,506.980000,,506.980000,,130.000000,2.120000,29.670000,,1.590000,,,416.510000,14.470000,1.490000,1.000000
M394,-80.696391,26.305579,W,9/23/1996,206.750000,,87.890000,2.380000,,0.140000,,,533.000000,13.630000,,,,,1.330000,1.850000,1.330000,0.294000,,,,,7.880000,126.300000,104.000000,86.000000,2.600000,2.600000,,,32.540000,,,138.350000,138.350000,200.000000,0.860000,33.720000,,1.710000,,,560.340000,15.910000,1.400000,0.300000
M395,-80.628929,26.302527,W,9/23/1996,,,85.610000,0.230000,,0.180000,,,397.000000,3.030000,,,,,,1.720000,,0.190000,,,,,7.110000,-121.000000,87.000000,120.000000,4.800000,1.600000,,,24.780000,,,,,95.000000,2.750000,21.480000,,1.290000,,,473.430000,16.020000,1.560000,0.400000
M396,-80.564696,26.300355,W,9/23/1996,,,84.200000,0.380000,,0.240000,,,324.000000,2.620000,,,,,,1.310000,,0.197000,,,,,6.760000,-90.000000,158.000000,79.000000,7.100000,1.700000,,,24.630000,,,,,100.000000,1.930000,19.120000,,0.650000,,,461.120000,15.400000,3.840000,0.500000
M585,-80.5195166666667,25.6997730555556,D,5/4/1999,94.176413,52.800000,61.811024,1.904775,0.093811,,,59.000000,703.000000,1.300000,0.670560,0.022000,,,3.080000,0.240000,0.900000,0.271000,0.703000,0.002000,0.005000,,7.040000,-42.000000,-39.000000,160.000000,2.000000,1.750000,0.008000,0.017000,27.540000,,14.846413,97.144260,182.328519,130.000000,1.850000,18.230000,,1.909588,,184.777217,,9.548000,8.540000,0.800000
M583,-80.7263527777778,25.7154722222222,D,5/4/1999,,,19.762846,,,,,,,,,,,,,0.140000,,,,,,,,,,,,0.800000,,,,,,,,41.000000,,,,,,,,,,0.000000
M576,-80.71361,25.7573727777778,D,5/4/1999,229.233171,78.346457,71.713147,0.342400,0.020431,,,64.000000,650.000000,3.680000,0.091440,0.073000,,3.510000,,1.850000,,0.068800,0.219000,0.005000,0.089000,,7.170000,,-59.000000,1200.000000,9.100000,0.500000,0.003000,0.005000,27.180000,,221.262468,,,120.000000,2.840000,22.730000,,1.647821,,702.660000,,7.905000,1.030000,0.400000
M582,-80.5757194444444,25.7194636111111,D,5/4/1999,322.697270,70.000000,90.551181,3.331600,0.018654,,,36.000000,390.000000,5.170000,,0.114000,,0.200000,4.680000,0.350000,,1.150000,0.039000,0.001000,0.001000,,7.620000,35.700000,-11.000000,630.000000,2.000000,1.650000,0.004000,0.011000,29.050000,,98.901107,15.818440,,69.000000,3.540000,21.090000,,1.917584,,231.834353,,14.539000,2.900000,1.100000
M621,-80.7208583333333,25.2503472222222,D,5/5/1999,,,20.553360,,,,,,,,,,,,1.600000,0.290000,1.600000,,,,,,,,,23.000000,,1.600000,,,,,,49.250000,49.250000,22.000000,,,,,,,,,,0.000000
M618,-80.537475,25.3069383333333,D,5/5/1999,,,25.793651,,,,,,,,,,,,0.930000,,0.930000,,,,,,,,,200.000000,,1.500000,,,,,,43.959382,43.959382,40.000000,,,,,,,,,,0.000000
M619,-80.7415222222222,25.3024388888889,D,5/5/1999,,,25.193798,,,,,,,,,,,,0.250000,0.910000,0.250000,,,,,,,,,160.000000,,1.300000,,,,,,40.300000,40.300000,42.000000,,,,,,,,,,0.000000
M616,-80.7077694444444,25.3202694444444,D,5/5/1999,,,21.568627,,,,,,,,,,,,0.200000,,0.200000,,,,,,,,,51.000000,,0.400000,,,,,,26.375130,26.375130,32.000000,,,,,,,,,,0.000000
M620,-80.6583972222222,25.2755911111111,D,5/5/1999,,,78.906250,,,,,,,,,,,,4.330000,0.230000,4.330000,,,,,,,,,570.000000,,1.300000,,,,,,715.990000,715.990000,120.000000,,,,,,,,,,0.000000
M615,-80.7996722222222,25.3185722222222,D,5/5/1999,,,1.568627,,,,,,,,,,,,0.200000,2.730000,0.200000,,,,,,,,,90.000000,,0.800000,,,,,,24.413529,24.413529,36.000000,,,,,,,,,,0.000000
M612,-80.7858472222222,25.3799166666667,D,5/5/1999,,,48.262548,,,,,,,,,,,,0.200000,,0.200000,,,,,,,,,24.000000,,1.000000,,,,,,15.804017,15.804017,77.000000,,,,,,,,,,0.000000
M617,-80.6438888888889,25.3106158333333,D,5/5/1999,,,93.725490,,,,,,,,,,,,,,,,,,,,,,,84.000000,,6.200000,,,,,,,,130.000000,,,,,,,,,,0.000000
M610,-80.7377166666667,25.4018583333333,D,5/5/1999,,,42.187500,,,,,,,,,,,,0.200000,0.840000,0.200000,,,,,,,,,2.800000,,1.000000,,,,,,21.000782,21.000782,63.000000,,,,,,,,,,0.000000
M614,-80.58015,25.3522569444444,D,5/5/1999,,,18.503937,,,,,,,,,,,,1.930000,,1.930000,,,,,,,,,1000.000000,,5.100000,,,,,,20.372179,20.372179,26.000000,,,,,,,,,,0.000000
M607,-80.8054611111111,25.4441888888889,D,5/5/1999,,,15.476190,,,,,,,,,,,,0.540000,0.210000,0.540000,,,,,,,,,16.000000,,1.200000,,,,,,22.194570,22.194570,30.000000,,,,,,,,,,0.000000
M613,-80.5299861111111,25.3525125,D,5/5/1999,,,31.517510,,,,,,,,,,,,1.170000,0.600000,1.170000,,,,,,,,,250.000000,,0.300000,,,,,,55.902049,55.902049,49.000000,,,,,,,,,,0.000000
M608,-80.6877972222222,25.4375805555556,D,5/5/1999,,,30.708661,,,,,,,,,,,,0.200000,0.120000,0.200000,,,,,,,,,3.800000,,1.400000,,,,,,55.441264,55.441264,80.000000,,,,,,,,,,0.000000
M602,-80.9155694444445,25.4960777777778,D,5/5/1999,,58.400000,50.996016,,0.046005,,,,,,1.066800,,,,1.740000,0.220000,,,,,,,,126.000000,,66.000000,,1.400000,,,,,,23.103661,,78.000000,,,,,,174.210000,,,,0.000000
M603,-80.6276277777778,25.4945463888889,D,5/5/1999,,,24.124514,,,,,,,,,,,,0.200000,0.150000,0.200000,,,,,,,,,59.000000,,0.200000,,,,,,16.833853,16.833853,58.000000,,,,,,,,,,0.000000
M598,-80.6074138888889,25.5406686111111,D,5/5/1999,,,20.717131,,,,,,,,,,,,0.200000,0.020000,0.200000,,,,,,,,,12.000000,,0.500000,,,,,,28.053230,28.053230,39.000000,,,,,,,,,,0.000000
M605,-80.8293305555556,25.4836472222222,D,5/5/1999,,,90.588235,,,,,,,,,,,,,5.750000,,,,,,,,,,200.000000,,2.800000,,,,,,,,190.000000,,,,,,,,,,0.000000
M606,-80.7835833333333,25.4699444444444,D,5/5/1999,,,28.793774,,,,,,,,,,,,1.130000,0.330000,1.130000,,,,,,,,,680.000000,,2.100000,,,,,,32.408327,32.408327,71.000000,,,,,,,,,,0.000000
M597,-80.6859722222222,25.5732716666667,D,5/5/1999,,,54.000000,,,,,,,,,,,,0.970000,,0.970000,,,,,,,,,3500.000000,,0.600000,,,,,,65.165983,65.165983,140.000000,,,,,,,,,,0.000000
M594,-80.6944166666667,25.5983075,D,5/5/1999,180.431677,,68.235294,2.114575,0.019930,,,61.000000,580.000000,5.310000,0.152400,0.230000,7.700000,0.230000,2.777658,1.165444,0.210000,0.659000,0.576000,0.002000,0.011000,,7.410000,85.000000,-94.000000,1700.000000,2.000000,0.500000,0.017000,0.011000,30.810000,19.225938,164.675958,55.623287,92.020636,140.000000,3.020000,26.910000,,2.674864,,520.272265,,17.887000,5.450000,0.800000
M595,-80.6104944444444,25.5929855555556,D,5/6/1999,,,38.645418,,,,,,,,,,,,0.635000,0.290000,0.910000,,,,,,,,,45.000000,,0.700000,,,,,,35.295277,35.295277,120.000000,,,,,,,,,,0.000000
M600,-80.7325333333333,25.510575,D,5/6/1999,,,20.318725,,,,,,,,,,,,0.660000,0.020000,0.660000,,,,,,,,,11.000000,,0.700000,,,,,,26.916846,26.916846,40.000000,,,,,,,,,,0.000000
M601,-80.8107916666667,25.4963111111111,D,5/6/1999,270.017841,65.612648,86.055777,3.139725,0.033543,,,110.000000,752.000000,3.090000,,0.099000,,,1.734267,0.433721,3.050000,2.390000,0.480000,0.003000,0.000700,,7.460000,95.000000,6.000000,1300.000000,2.000000,0.900000,0.021000,0.045000,26.850000,,162.482587,15.662073,30.024145,160.000000,4.350000,32.740000,,2.307391,,195.197531,,11.656000,7.530000,0.700000
M587,-80.5769555555556,25.6542472222222,D,5/6/1999,,,24.096386,,,,,,,,,,,,0.420000,0.020000,0.420000,,,,,,,,,53.000000,,0.600000,,,,,,79.436765,79.436765,47.000000,,,,,,,,,,0.000000
M581,-80.6780111111111,25.7210541666667,D,5/6/1999,260.489390,69.047619,55.158730,2.226850,0.031250,,,61.000000,,,,0.186000,,,2.530000,3.210000,,0.677000,0.127000,0.002000,0.003000,,,261.000000,,1800.000000,2.000000,0.500000,0.002000,0.012000,,,99.547918,38.873078,,110.000000,2.440000,32.970000,,2.121126,,428.369551,,27.032000,5.930000,0.100000
M599,-80.8203305555556,25.5234361111111,D,5/6/1999,286.922434,81.027668,91.235060,2.509925,0.050323,,,96.000000,731.000000,5.480000,0.106680,,,,5.260000,0.890000,,0.055400,0.652000,0.006000,0.000700,,7.450000,,-21.000000,660.000000,2.000000,2.100000,0.020000,,33.430000,,109.082217,24.831572,,110.000000,2.640000,35.075000,,2.387625,,279.739516,,17.375500,13.300000,0.600000
M578,-80.6898,25.7422661111111,D,5/6/1999,,,29.600000,4.417600,,,,92.000000,,,,0.512000,,,2.730000,0.580000,2.730000,3.340000,0.489000,0.002000,0.005000,,,181.000000,,1500.000000,17.000000,1.050000,0.002000,0.008000,,,,247.253039,247.253039,65.000000,7.090000,47.570000,,2.972281,,,,63.829000,20.600000,0.100000
M596,-80.942,25.5903777777778,D,5/6/1999,,,34.765625,,,,,,,,,,,1.310000,1.290000,0.320000,1.290000,,,,,,,,,29.000000,,2.800000,,,,,,111.758272,111.758272,59.000000,,,,,,,,,,0.000000
M577,-80.5702527777778,25.7486913888889,D,5/6/1999,184.964129,25.396825,32.941176,3.468675,0.100328,,,35.000000,514.000000,3.760000,,0.137000,,,4.130000,0.020000,,0.420000,0.410000,0.002000,0.000700,,7.110000,28.000000,-127.000000,0.000000,2.000000,4.100000,0.000600,0.434000,28.510000,,30.191627,15.166799,,54.000000,1.890000,20.540000,,2.075358,,97.512251,,14.415000,10.160000,0.700000
M580,-80.8542916666667,25.7351158333333,D,5/6/1999,,,24.313725,,,,,,,,,,,,0.300000,0.020000,0.300000,,,,,,,,,84.000000,,0.600000,,,,,,18.733673,18.733673,40.000000,,,,,,,,,,0.000000
M584,-80.8202055555556,25.7034877777778,D,5/6/1999,,,48.031496,,,,,,,,,,,,0.320000,0.220000,0.320000,,,,,,,,,23.000000,,0.900000,,,,,,30.872615,30.872615,90.000000,,,,,,,,,,0.000000
M560,-80.4589694444445,25.9530997222222,D,5/7/1999,68.525813,90.118577,89.558233,1.600650,0.008419,,,76.000000,721.000000,0.890000,,1.220000,,0.200000,0.200000,0.020000,,2.390000,0.107000,0.002000,0.006000,,7.150000,52.500000,-203.000000,1100.000000,2.100000,2.800000,0.002000,0.007000,21.490000,,186.270000,90.340000,,91.000000,6.000000,23.330000,,1.476615,,564.054875,,20.491000,9.390000,1.000000
M592,-80.7952416666667,25.6115352777778,D,5/7/1999,,,33.200000,,,,,,,,,,,2.750000,1.300000,0.370000,1.300000,,,,,,,,,350.000000,,1.000000,,,,,,146.166515,146.166515,70.000000,,,,,,,,,,0.000000
M591,-80.8757222222222,25.6192208333333,D,5/7/1999,,,33.333333,,,,,,,,,,,1.830000,0.790000,0.100000,0.790000,,,,,,,,,33.000000,,1.000000,,,,,,37.146702,37.146702,17.000000,,,,,,,,,,0.000000
M589,-80.8451888888889,25.6281630555556,D,5/7/1999,,,28.515625,,,,,,,,,,,0.780000,0.570000,0.020000,0.570000,,,,,,,,,38.000000,,0.900000,,,,,,25.250086,25.250086,34.000000,,,,,,,,,,0.000000
M590,-80.8250361111111,25.6273061111111,D,5/7/1999,,,25.781250,,,,,,,,,,1.340000,,1.340000,0.170000,,,,,,,,,,87.000000,,0.800000,,,,5.046844,,5.046844,,44.000000,,,,,,,,,,0.000000
M561,-80.5607388888889,25.9502216666667,D,5/7/1999,30.905138,91.633466,85.882353,1.957375,0.006571,,,65.000000,663.000000,1.350000,0.304800,1.160000,,0.200000,0.200000,0.020000,0.200000,0.857000,0.153000,0.001000,0.000700,,6.880000,36.500000,-216.000000,12000.000000,3.900000,2.100000,0.004000,0.008000,26.070000,,258.410000,138.912294,138.912294,97.000000,4.740000,33.270000,,2.054570,,566.971128,,57.443000,28.750000,1.000000
M574,-80.7807916666667,25.778135,D,5/7/1999,65.239687,85.200000,84.800000,0.881750,0.009815,,,16.000000,326.000000,3.740000,0.182880,0.071000,0.200000,0.200000,0.200000,2.590000,,0.077300,0.645000,0.003000,0.020000,,7.060000,71.000000,34.000000,220.000000,2.000000,0.600000,0.000600,0.004000,27.090000,33.492520,201.115815,33.492520,,140.000000,1.500000,16.795000,,2.383430,,48.241863,,11.098000,1.890000,1.000000
M562,-80.5205777777778,25.926225,D,5/7/1999,153.435000,41.269841,82.812500,0.771125,0.039891,,,74.000000,713.000000,3.300000,,0.099000,,6.260000,0.950000,2.210000,,0.318000,0.074000,0.004000,0.028000,,7.300000,41.300000,-68.000000,880.000000,2.000000,2.200000,0.000000,0.000600,27.130000,,85.330000,9.490864,,110.000000,1.610000,41.990000,,1.498462,,165.115991,,9.331000,6.480000,0.500000
M573,-80.8400138888889,25.7959916666667,D,5/7/1999,107.257722,41.269841,59.215686,3.480300,0.031992,,,15.000000,231.000000,6.440000,0.182880,0.050000,0.200000,0.200000,0.695000,,,0.286000,0.979000,0.001000,0.000700,,7.440000,76.000000,182.000000,34.000000,2.000000,0.050000,0.001000,0.006000,31.880000,31.130102,119.661052,28.615051,,81.000000,4.020000,19.330000,,2.417949,,125.415696,,13.950000,10.850000,0.600000
M566,-80.5533138888889,25.8921566666667,D,5/7/1999,108.972825,89.641434,86.274510,0.624550,0.049870,,,62.000000,669.000000,4.780000,,0.091000,,2.450000,1.300000,0.840000,,0.326000,0.062000,0.002000,0.017000,,7.320000,50.000000,-54.000000,890.000000,3.600000,3.400000,0.000600,0.068000,25.450000,,40.758020,10.719491,,,1.860000,21.290000,,1.196625,,221.265835,,8.742000,1.300000,0.700000
M570,-80.7736,25.8411,D,5/7/1999,95.771014,,94.921875,1.957400,0.018328,,,17.000000,322.000000,2.530000,0.243840,0.035000,1.340000,0.200000,0.907000,0.020000,,0.063000,0.057000,0.001000,0.000700,,7.040000,88.000000,14.000000,81.000000,2.000000,11.000000,0.001000,0.016000,28.010000,34.490074,147.310510,17.500037,,200.000000,1.750000,18.490000,,1.306254,,,,9.269000,2.160000,0.800000
